id,first_name,last_name,year,email,gender,department,quiz_score,lesson_score
1877,Julie,Rogers,2,julie.rogers.1877@gslingacademy.com,female,Computer Science,62,92
1878,Gina,Gilbert,4,gina.gilbert.1878@gslingacademy.com,female,Information Technology,1,37
1879,Miguel,Nicholson,1,miguel.nicholson.1879@gslingacademy.com,male,Information Technology,77,50
1880,Daniel,Murray,2,daniel.murray.1880@gslingacademy.com,male,Information Technology,61,61
1881,Lauren,Ellis,1,lauren.ellis.1881@gslingacademy.com,female,Computer Science,99,39
1882,Bridget,Martin,3,bridget.martin.1882@gslingacademy.com,female,Information Technology,67,55
1883,Maureen,Hart,3,maureen.hart.1883@gslingacademy.com,female,Computer Science,21,51
1884,Sabrina,Davis,1,sabrina.davis.1884@gslingacademy.com,female,Information Technology,18,9
1885,Richard,Davis,3,richard.davis.1885@gslingacademy.com,male,Computer Science,77,4
1886,Angela,Koch,4,angela.koch.1886@gslingacademy.com,female,Computer Science,35,28
1887,William,Smith,2,william.smith.1887@gslingacademy.com,male,Information Technology,39,21
1888,Catherine,Coffey,2,catherine.coffey.1888@gslingacademy.com,female,Information Technology,77,9
1889,Christopher,Pace,1,christopher.pace.1889@gslingacademy.com,male,Computer Science,35,15
1890,Rachel,Reeves,3,rachel.reeves.1890@gslingacademy.com,female,Information Technology,94,73
1891,Jillian,Arroyo,4,jillian.arroyo.1891@gslingacademy.com,female,Computer Science,10,12
1892,Patricia,Douglas,1,patricia.douglas.1892@gslingacademy.com,female,Information Technology,62,96
1893,Brandon,Butler,3,brandon.butler.1893@gslingacademy.com,male,Information Technology,6,53
1894,Erica,Valdez,1,erica.valdez.1894@gslingacademy.com,female,Computer Science,2,57
1895,Alexis,Byrd,3,alexis.byrd.1895@gslingacademy.com,female,Information Technology,12,98
1896,James,Simpson,3,james.simpson.1896@gslingacademy.com,male,Computer Science,75,55
1897,Robert,Campbell,2,robert.campbell.1897@gslingacademy.com,male,Information Technology,7,13
1898,Nicole,Smith,1,nicole.smith.1898@gslingacademy.com,female,Information Technology,20,69
1899,Patricia,Porter,4,patricia.porter.1899@gslingacademy.com,female,Computer Science,98,52
1900,Brian,Chan,1,brian.chan.1900@gslingacademy.com,male,Information Technology,50,61
1901,Katherine,Norman,2,katherine.norman.1901@gslingacademy.com,female,Computer Science,56,82
1902,Pamela,Gomez,1,pamela.gomez.1902@gslingacademy.com,female,Information Technology,40,93
1903,Amy,Morrow,3,amy.morrow.1903@gslingacademy.com,female,Computer Science,34,5
1904,Luke,Hernandez,2,luke.hernandez.1904@gslingacademy.com,male,Computer Science,2,11
1905,Roberto,Rodriguez,2,roberto.rodriguez.1905@gslingacademy.com,male,Information Technology,70,36
1906,Carla,Jackson,1,carla.jackson.1906@gslingacademy.com,female,Computer Science,67,39
1907,Aaron,Allen,2,aaron.allen.1907@gslingacademy.com,male,Computer Science,12,68
1908,Wendy,Burch,1,wendy.burch.1908@gslingacademy.com,female,Information Technology,58,13
1909,Sarah,Hansen,3,sarah.hansen.1909@gslingacademy.com,female,Information Technology,30,88
1910,Amy,Dominguez,2,amy.dominguez.1910@gslingacademy.com,female,Information Technology,99,65
1911,Mark,Jacobs,1,mark.jacobs.1911@gslingacademy.com,male,Information Technology,92,23
1912,Melissa,Mendoza,4,melissa.mendoza.1912@gslingacademy.com,female,Computer Science,5,76
1913,Bethany,Thomas,3,bethany.thomas.1913@gslingacademy.com,female,Computer Science,47,65
1914,Michael,Webb,2,michael.webb.1914@gslingacademy.com,male,Computer Science,7,83
1915,Gregory,Cole,2,gregory.cole.1915@gslingacademy.com,male,Computer Science,68,66
1916,Jeffrey,Miller,1,jeffrey.miller.1916@gslingacademy.com,male,Information Technology,17,18
1917,Rebecca,Castillo,2,rebecca.castillo.1917@gslingacademy.com,female,Computer Science,11,37
1918,Amanda,Green,2,amanda.green.1918@gslingacademy.com,female,Computer Science,25,62
1919,Joseph,Hess,4,joseph.hess.1919@gslingacademy.com,male,Information Technology,95,7
1920,Kyle,Novak,1,kyle.novak.1920@gslingacademy.com,male,Computer Science,89,13
1921,Kara,Coleman,2,kara.coleman.1921@gslingacademy.com,female,Computer Science,26,100
1922,Daniel,Martin,1,daniel.martin.1922@gslingacademy.com,male,Information Technology,24,71
1923,Andrea,Richards,4,andrea.richards.1923@gslingacademy.com,female,Information Technology,4,16
1924,Sydney,Clay,2,sydney.clay.1924@gslingacademy.com,female,Information Technology,27,97
1925,Jeremy,Tran,3,jeremy.tran.1925@gslingacademy.com,male,Information Technology,4,99
1926,Michael,Hayden,4,michael.hayden.1926@gslingacademy.com,male,Information Technology,72,19
1927,Antonio,Beasley,3,antonio.beasley.1927@gslingacademy.com,male,Information Technology,54,30
1928,Michelle,Lopez,1,michelle.lopez.1928@gslingacademy.com,female,Information Technology,37,56
1929,Catherine,Brooks,1,catherine.brooks.1929@gslingacademy.com,female,Information Technology,11,20
1930,Anita,Gonzalez,2,anita.gonzalez.1930@gslingacademy.com,female,Information Technology,18,31
1931,James,Hudson,3,james.hudson.1931@gslingacademy.com,male,Computer Science,56,65
1932,Alicia,Rodriguez,1,alicia.rodriguez.1932@gslingacademy.com,female,Computer Science,45,69
1933,Tracy,Martinez,2,tracy.martinez.1933@gslingacademy.com,female,Information Technology,1,20
1934,Christopher,Montgomery,4,christopher.montgomery.1934@gslingacademy.com,male,Computer Science,21,71
1935,Sherri,Cruz,4,sherri.cruz.1935@gslingacademy.com,female,Information Technology,74,18
1936,Elizabeth,Adams,2,elizabeth.adams.1936@gslingacademy.com,female,Information Technology,5,99
1937,Melissa,Simmons,2,melissa.simmons.1937@gslingacademy.com,female,Computer Science,39,100
1938,Carol,Ramos,3,carol.ramos.1938@gslingacademy.com,female,Information Technology,69,20
1939,Michael,Adams,2,michael.adams.1939@gslingacademy.com,male,Information Technology,95,52
1940,Michael,Wilson,4,michael.wilson.1940@gslingacademy.com,male,Information Technology,16,73
1941,Matthew,Gonzalez,3,matthew.gonzalez.1941@gslingacademy.com,male,Information Technology,29,20
1942,Lisa,Palmer,1,lisa.palmer.1942@gslingacademy.com,female,Information Technology,40,29
1943,Andrew,Olson,2,andrew.olson.1943@gslingacademy.com,male,Computer Science,29,76
1944,Jennifer,Johnson,2,jennifer.johnson.1944@gslingacademy.com,female,Computer Science,49,53
1945,Benjamin,Marks,1,benjamin.marks.1945@gslingacademy.com,male,Computer Science,2,87
1946,Christopher,Gonzales,2,christopher.gonzales.1946@gslingacademy.com,male,Information Technology,5,17
1947,Melissa,Finley,1,melissa.finley.1947@gslingacademy.com,female,Computer Science,49,49
1948,Tracy,Hendricks,2,tracy.hendricks.1948@gslingacademy.com,male,Computer Science,33,68
1949,Steven,Ramsey,4,steven.ramsey.1949@gslingacademy.com,male,Information Technology,42,47
1950,Pamela,Smith,4,pamela.smith.1950@gslingacademy.com,female,Computer Science,64,84
1951,Vicki,Jackson,4,vicki.jackson.1951@gslingacademy.com,female,Information Technology,78,99
1952,Anne,Malone,2,anne.malone.1952@gslingacademy.com,female,Computer Science,43,44
1953,Danielle,Johnson,2,danielle.johnson.1953@gslingacademy.com,female,Information Technology,50,61
1954,Willie,Miller,3,willie.miller.1954@gslingacademy.com,male,Information Technology,85,29
1955,Andrea,Delgado,2,andrea.delgado.1955@gslingacademy.com,female,Information Technology,74,1
1956,Melanie,Clark,4,melanie.clark.1956@gslingacademy.com,female,Computer Science,88,36
1957,Jessica,Beasley,4,jessica.beasley.1957@gslingacademy.com,female,Information Technology,93,8
1958,Cindy,Bradley,3,cindy.bradley.1958@gslingacademy.com,female,Information Technology,80,41
1959,Dennis,Richardson,2,dennis.richardson.1959@gslingacademy.com,male,Computer Science,41,80
1960,Peggy,Hoover,4,peggy.hoover.1960@gslingacademy.com,female,Computer Science,33,30
1961,Peter,Rice,1,peter.rice.1961@gslingacademy.com,male,Information Technology,93,7
1962,Sabrina,Perez,1,sabrina.perez.1962@gslingacademy.com,female,Computer Science,100,82
1963,Michael,Parker,3,michael.parker.1963@gslingacademy.com,male,Computer Science,9,92
1964,David,Calderon,4,david.calderon.1964@gslingacademy.com,male,Information Technology,48,28
1965,James,Gordon,4,james.gordon.1965@gslingacademy.com,male,Computer Science,54,14
1966,Jennifer,Leblanc,4,jennifer.leblanc.1966@gslingacademy.com,female,Computer Science,35,89
1967,Paul,Bailey,4,paul.bailey.1967@gslingacademy.com,male,Information Technology,62,29
1968,Tiffany,Smith,2,tiffany.smith.1968@gslingacademy.com,female,Computer Science,58,19
1969,Victoria,Alvarez,1,victoria.alvarez.1969@gslingacademy.com,female,Computer Science,27,67
1970,Willie,Elliott,3,willie.elliott.1970@gslingacademy.com,male,Computer Science,10,64
1971,James,Bryant,3,james.bryant.1971@gslingacademy.com,male,Computer Science,4,31
1972,Kimberly,Swanson,2,kimberly.swanson.1972@gslingacademy.com,female,Computer Science,48,9
1973,Beverly,Dawson,3,beverly.dawson.1973@gslingacademy.com,female,Information Technology,86,20
1974,Lisa,Stewart,3,lisa.stewart.1974@gslingacademy.com,female,Computer Science,27,50
1975,Dwayne,Sims,2,dwayne.sims.1975@gslingacademy.com,male,Information Technology,43,98
1976,Ashley,Fleming,1,ashley.fleming.1976@gslingacademy.com,female,Information Technology,62,19
1977,Lisa,Stafford,3,lisa.stafford.1977@gslingacademy.com,female,Computer Science,4,54
1978,Kristin,Garcia,2,kristin.garcia.1978@gslingacademy.com,female,Computer Science,19,91
1979,Eric,Adkins,2,eric.adkins.1979@gslingacademy.com,male,Information Technology,1,27
1980,Allison,Henderson,2,allison.henderson.1980@gslingacademy.com,female,Information Technology,44,59
1981,Alison,Palmer,4,alison.palmer.1981@gslingacademy.com,female,Information Technology,96,48
1982,Shane,Parker,3,shane.parker.1982@gslingacademy.com,male,Computer Science,44,8
1983,Debra,Gilbert,4,debra.gilbert.1983@gslingacademy.com,female,Information Technology,87,64
1984,Mary,Jackson,3,mary.jackson.1984@gslingacademy.com,female,Information Technology,57,85
1985,Joshua,Stuart,3,joshua.stuart.1985@gslingacademy.com,male,Computer Science,16,62
1986,Benjamin,Williams,3,benjamin.williams.1986@gslingacademy.com,male,Information Technology,35,17
1987,David,Frank,3,david.frank.1987@gslingacademy.com,male,Information Technology,11,41
1988,Holly,Erickson,4,holly.erickson.1988@gslingacademy.com,female,Computer Science,20,67
1989,Charles,Miller,2,charles.miller.1989@gslingacademy.com,male,Computer Science,33,73
1990,Samuel,Baker,2,samuel.baker.1990@gslingacademy.com,male,Computer Science,25,80
1991,Anthony,Moore,2,anthony.moore.1991@gslingacademy.com,male,Computer Science,61,4
1992,Charlotte,Rowe,2,charlotte.rowe.1992@gslingacademy.com,female,Computer Science,51,23
1993,John,Peterson,3,john.peterson.1993@gslingacademy.com,male,Computer Science,31,63
1994,Shawn,Ochoa,1,shawn.ochoa.1994@gslingacademy.com,male,Computer Science,26,37
1995,Steven,Lewis,1,steven.lewis.1995@gslingacademy.com,male,Computer Science,19,29
1996,Alan,Reynolds,1,alan.reynolds.1996@gslingacademy.com,male,Computer Science,86,96
1997,Thomas,Gilbert,3,thomas.gilbert.1997@gslingacademy.com,male,Computer Science,63,14
1998,Madison,Cross,3,madison.cross.1998@gslingacademy.com,female,Information Technology,51,97
1999,Brittany,Compton,2,brittany.compton.1999@gslingacademy.com,female,Computer Science,50,89
2000,Natalie,Smith,2,natalie.smith.2000@gslingacademy.com,female,Computer Science,67,11
